product_clean,meddra_pt,crude_ror,adjusted_or,adj_or_lower,adj_or_upper,adj_p_value,adj_significant,or_ratio,direction_change,magnitude_change
PREVAGEN REGULAR STRENGTH,Blood Pressure Increased,6.82113527206811,5.21826398423144,2.69313506297945,9.42895718780754,1.85730639589011e-07,TRUE,0.765014000763146,Consistent direction,Moderate (20-50% change)
PROTANDIM US,Diarrhoea,3.48795254556261,3.39569312674935,1.7576049292137,6.10815107496898,0.000104439408278255,TRUE,0.973549118685506,Consistent direction,Minimal (<20% change)
SUPER BETA PROSTATE,Prostate Cancer,7.41059013114323,1.94126211819507,0.844315358911977,3.90798354948656,0.0854644917593797,FALSE,0.261957831136397,Consistent direction,Substantial (>50% change)
TOTAL BODY FORMULA,Arthralgia,168.786105263158,229.225130907257,71.029053272113,895.010209257087,6.00681365231095e-18,TRUE,1.35808057511528,Consistent direction,Moderate (20-50% change)
TRIPLE ACTION VIRILITY,Haemorrhage,13.9727312292708,6.31495999543382,1.87527629254713,15.9570928518135,0.000531767638436755,TRUE,0.451948863240489,Consistent direction,Substantial (>50% change)
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Alanine Aminotransferase Increased,16.5337049791663,16.8053804564617,8.30571695648168,31.6397855112524,7.25150646190436e-17,TRUE,1.01643161515448,Consistent direction,Minimal (<20% change)
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Diarrhoea,2.3231006935896,2.77604269588347,1.31730126862224,5.29157494471312,0.00361381143405955,TRUE,1.1949730390696,Consistent direction,Minimal (<20% change)
ALL DAY ENERGY GREENS,Flatulence,7.93454096335941,8.2595242877971,2.84661030550957,19.0532802607553,8.71340084183818e-06,TRUE,1.04095804986557,Consistent direction,Minimal (<20% change)
ARBONNE ESSENTIALS BODY CLEANSE,Hypersensitivity,17.1755514141187,16.5346381998794,5.86992587435413,47.7177475520651,8.46630458886346e-08,TRUE,0.962684562563015,Consistent direction,Minimal (<20% change)
ARBONNE ESSENTIALS DAILY FIBER BOOST,Dyspnoea,5.2401937792741,3.49387827828218,1.60032794872027,7.04703184059915,0.000817317106617183,TRUE,0.666746007008574,Consistent direction,Moderate (20-50% change)
ARBONNE ESSENTIALS HERBAL DETOX TEA,Dyspnoea,6.16020572308947,3.57241986437199,1.47583653923145,7.84851220833825,0.00243871937713864,TRUE,0.579918922347344,Consistent direction,Substantial (>50% change)
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - VANILLA,Dyspnoea,6.62541930977347,6.00413031604827,2.80747556994667,12.3898959646805,1.70641515875006e-06,TRUE,0.906226464367514,Consistent direction,Minimal (<20% change)
BURN,Nausea,13.4507936155694,6.78419422610047,2.91726462314415,16.1210895264896,8.41206702426758e-06,TRUE,0.50437129733726,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER ADULTS 50+(MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,6.12213175425611,2.62985030856674,0.687529724980482,8.46689822758408,0.121029962232951,FALSE,0.429564474292548,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Foreign Body,5.23424923447628,4.34684124720578,1.76208007372577,9.24801696693008,0.000418972648445288,TRUE,0.830461266264236,Consistent direction,Moderate (20-50% change)
"CENTRUM SILVER ULTRA WOMEN'S (MULTIMINERAL, MULTIVITAMINS) TABLET",Choking,63.2827535159141,24.8166229354652,4.55108183506154,460.510088045263,0.00246856083464141,TRUE,0.392154600687918,Consistent direction,Substantial (>50% change)
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Retching,8.64003234318381,2.80350865712218,0.977842675840418,6.32926914945912,0.0271045140880709,FALSE,0.32447895398608,Consistent direction,Substantial (>50% change)
"CENTRUM WOMEN UNDER 50 (MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,16.9138255595064,18.7686096388155,6.36320844327544,55.650387948838,7.78172927776485e-08,TRUE,1.1096608258601,Consistent direction,Minimal (<20% change)
CITRACAL MAXIMUM,Pharyngeal Injury,13.8045596227833,7.18633429552521,3.13367829505047,14.397701283401,2.78901772227219e-07,TRUE,0.520576859522904,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Foreign Body,4.85773929883519,2.51148346949379,1.10094840607099,4.99440888862694,0.0155479499956835,TRUE,0.517006639301538,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Throat Irritation,8.61866919582689,5.5074606455409,2.52658866633441,10.6617050250783,2.59752186165624e-06,TRUE,0.639015202974443,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM BAYER,Foreign Body,16.0782823687398,11.2675857948672,4.89191130615736,24.757868609874,3.05900666506356e-09,TRUE,0.700795367095569,Consistent direction,Moderate (20-50% change)
CITRACAL MAXIMUM CHOLECALCIFEROL + CALCIUM CITRATE FILM-COATED TABLET,Choking,14.6020042134032,20.717525621184,5.56856584852512,134.367947512463,8.35212445086483e-05,TRUE,1.41881383667643,Consistent direction,Moderate (20-50% change)
CITRACAL PETITES CHOLECALCIFEROL + CALCIUM CITRATE FILM-COATED TABLET,Choking,27.119911176906,39.4352178409355,6.68981870127867,757.879633487696,0.000779795852489393,TRUE,1.4541057153062,Consistent direction,Moderate (20-50% change)
FLINTSTONES COMPLETE (MULTIVITAMINS) CHEWABLE TABLET,Drug Dependence,73.1387160672935,0.000154295454798999,5.42144550643813e-77,15451.0634574079,0.98526127682632,FALSE,2.10962761032112e-06,Signal lost after adjustment,Substantial (>50% change)
GRIPE WATER NIGHTTIME,Choking,63.2827535159141,67.2434861232145,10.1478229214475,1322.23499404691,0.00017355419062016,TRUE,1.06258786774037,Consistent direction,Minimal (<20% change)
HERBALIFE CELL-U-LOSS,Vomiting,3.33329824767649,2.19880988695532,1.06255315944704,4.19630635051975,0.0231092225819723,TRUE,0.659649909361704,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Blood Bilirubin Increased,11.5428610615828,4.99202973390761,2.58059241005826,8.80468899901706,2.21465851791044e-07,TRUE,0.432477676658709,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Hepatic Enzyme Increased,7.28441640378549,4.19689577630311,2.11540672572283,7.50729797743622,7.40209453275066e-06,TRUE,0.576147153548513,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Pruritus,2.75122357113333,1.89730193524408,0.989089278091844,3.30802099447118,0.0359174998425664,FALSE,0.689621139899771,Consistent direction,Moderate (20-50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Depression,5.73143496977004,3.38608440678913,1.64977845506073,6.18999419161549,0.000258410482489614,TRUE,0.59079173446942,Consistent direction,Substantial (>50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Discomfort,9.12203902142085,3.3512726877812,1.01531941305934,8.14903823245851,0.0194323459114598,TRUE,0.367381972376085,Consistent direction,Substantial (>50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatic Function Abnormal,26.4009508716323,9.78063458662473,3.6672877402548,21.8304404215259,3.43039078622158e-07,TRUE,0.370465239459764,Consistent direction,Substantial (>50% change)
KRATOM,Cardiac Arrest,11.2129339370719,4.10246972965488,2.08685914430218,7.40169796714884,1.04318973819052e-05,TRUE,0.365869428347509,Consistent direction,Substantial (>50% change)
KRATOM,Pulmonary Congestion,51.3575596816976,42.4241687123939,19.1582774392236,91.2920354675439,2.79698980580825e-21,TRUE,0.826054995123,Consistent direction,Moderate (20-50% change)
KRATOM,Unresponsive To Stimuli,21.242477487371,8.66780243328096,4.37444143747396,16.0970652527498,5.85405625814652e-11,TRUE,0.408041031863355,Consistent direction,Substantial (>50% change)
OMEGAPLEX,Vomiting,3.40071291403612,1.97452214142226,1.02022808998726,3.56089246073527,0.0314117468996861,TRUE,0.580620061538451,Consistent direction,Substantial (>50% change)
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Dysphagia,3.37824722861326,6.84167087680483,3.18063340714206,13.4163444341965,1.21245943543775e-07,TRUE,2.0252131989799,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE,Choking,12.6547742413027,7.2489649563877,2.39757781551881,24.8606167459527,0.000692945225181365,TRUE,0.572824518095985,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S MINIGELS COMPLETE MULTIVITAMIN,Choking,8.25234126090175,7.04732938388448,2.32987922896933,21.948548257292,0.000537680849724504,TRUE,0.853979393372106,Consistent direction,Minimal (<20% change)
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM-COATED TABLET,Choking,17.257317811722,55.1915391717635,14.4798507625633,271.501453770774,3.2714977496058e-08,TRUE,3.19815279372527,Consistent direction,Substantial (>50% change)
